n,short_name,cat.x,cat1,cat2,group,govern,year,id,paddd,paddd_type,paddd_type.1,paddd_status,paddd_enacted,paddd_events,trends,hits,area_km2,acc_50k,pop_50k,amp_div,bir_div,mam_div,tot_div,alt,tri,bioma,alt_r,Min_dist,Avg_dist,mean.eng,na_rows.eng,total_days.eng,mean.pt,na_rows.pt,total_days.pt,cat.y,esfera,area_km2_mod,pop_50k_mod,alt_r_mod,acc_50k_mod,tot_div_mod,Min_dist_mod,year_mod
469,RPPN TAIPA RIO DO COURO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2010,0000.00.2218,0,none,none,none,0,0,0,7,0.36,168,8977.46953296661,46,407,113,566,576.571428571429,67.2678571428571,NA,171,112.2373008,1386.69978,0,NA,NA,0,NA,NA,NA,NA,-1.0737340169359155,-0.3716157815792376,0.27127457668856675,0.7339038112694379,-0.4461620772103975,0.5956435209045943,-0.8589697540835334
530,RPPN <c1>GUAS CLARAS,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2013,0000.00.3094,0,none,none,none,0,0,0,7,0.14,20,29054.4331622124,105,512,143,760,965.5,23.125,Mata Atlantica,36,10.47895935,1107.466327,0,NA,NA,0,NA,NA,NA,NA,-1.1350856033188186,0.23682758215591182,-0.7662330712504176,-0.7582116010392054,0.7974725059115141,-0.5501713448118971,-1.0906632819212123
568,FLOES DE RENDIMENTO SUSTENTADO MUTUM,Floresta,FLO,FLOES,US,estadual,1996,0000.11.0759,0,none,none,none,0,0,0,7,108.56,83,1773.4160810262,98,542,145,785,163.156416464891,8.49654963680387,Amazonia,122,75.14070452,2201.311578,0,NA,NA,0,NA,NA,NA,NA,0.45225935950767987,-1.2116401776612098,0.04487074915491365,0.2337010838990039,0.9340749025847572,0.39696160507655076,0.2222667091589687
570,FLOES DE RENDIMENTO SUSTENTADO GAVI<c3>O,Floresta,FLO,FLOES,US,estadual,1996,0000.11.0761,0,none,none,none,0,0,0,7,4.34,140,852.374059535563,98,540,145,783,143.158536585366,7.30640243902439,Amazonia,47,65.52226348,2210.871761,0,NA,NA,0,NA,NA,NA,NA,-0.5981884459985432,-1.5909037070226024,-0.5904880342799936,0.6042964906021718,0.923307737003573,0.32935997979163206,0.2222667091589687
574,REBIO RIO OURO PRETO,Reserva Biol<f3>gica,REBIO,REBIO,PI,estadual,1990,0000.11.0767,1,downsize,Proposed,Proposed,0,2,0,7,547.6,489,1320.86338734627,94,482,155,731,212.754066985646,12.2463397129187,Amazonia,294,110.6574706,2266.792192,0,NA,NA,0,NA,NA,NA,NA,1.0123471766559617,-1.3641836252531363,0.635535981864998,1.4955729811944698,0.6332761058267442,0.58861048935128,0.6856537648343267
593,FLOES DO RIO LIBERDADE,Floresta,FLO,FLOES,US,estadual,2004,0000.12.2041,0,none,none,none,0,0,0,7,1223.27,452,2200.45026373863,115,534,189,838,248.022397094431,5.89315440159115,Amazonia,151,329.1416657,2932.876434,0,NA,NA,0,NA,NA,NA,NA,1.2914460137058104,-1.0999146871734493,0.1878095364825954,1.4393956596311663,1.2098451345902819,1.1312833407784737,-0.39558269840817534
605,RDS UACAR<cd>,Reserva de Desenvolvimento Sustent<e1>vel,RDS,RDS,US,estadual,2005,0000.13.0989,0,none,none,none,0,0,0,7,6202.99,979,1080.17422200739,103,533,189,825,119.256858475361,4.48597334625013,Amazonia,102,449.576548,2735.775788,0,NA,NA,0,NA,NA,NA,NA,1.8556889154130016,-1.4683188328668864,-0.07494840263463583,1.9915293236635747,1.1438504810120076,1.2869671036482515,-0.47281387435406835
671,"APA LAGO DE S<c3>O SALVADOR DO TOCANTINS, PARAN<c3> E PALMEIR<d3>POLIS",<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,2002,0000.17.1492,0,none,none,none,0,0,0,7,142.25,223,2225.83334732056,48,341,130,519,290.382783882784,7.4867673992674,Cerrado,172,264.7127247,1262.923996,0,NA,NA,0,NA,NA,NA,NA,0.5454808192875418,-1.093975094337038,0.27518883262201127,0.9354979064979677,-0.8118494731034636,1.0226041444237581,-0.2411203465163893
780,APA PLATAFORMA CONTINENTAL DO LITORAL NORTE,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,2003,0000.29.0302,0,none,none,NA,0,0,0,7,3527.71,8,208187.103674412,46,333,127,506,5.68627450980392,1.0625,Marinho,16,0,1283.934942,0,NA,NA,0,NA,NA,NA,NA,1.6595030288568633,1.2570875632763179,-1.2913448402063599,-1.364464875387183,-0.9188453197837554,-1.7718471866319445,-0.3183515224622823
812,APA DA SERRA DO OURO,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,2006,0000.29.1569,0,none,none,none,0,0,0,7,506.89,64,19329.8707652092,55,422,132,609,618.665715450469,38.6269873624134,Mata Atlantica,948,133.8773955,1204.521804,0,NA,NA,0,NA,NA,NA,NA,0.9855388883986246,0.025701018355304712,1.4244707220732324,0.050222228549369544,-0.1372348858571834,0.6831854091192067,-0.5500450502999613
892,MN ESTADUAL SERRA DA MOEDA,Monumento Natural,MN,MN,PI,estadual,2010,0000.31.2610,0,none,none,none,0,0,0,7,23.56,31,173905.487409949,70,464,146,680,1330.53663793103,56.6099137931034,Mata Atlantica,565,23.59922176,1060.54319,0,NA,NA,0,NA,NA,NA,NA,-0.06765532837473584,1.1638689223360932,1.0755136720356056,-0.45682757265836,0.32807400083599464,-0.16862896234584387,-0.8589697540835334
900,MN ESTADUAL V<c1>RZEA DO LAGEADO E SERRA DO RAIO,Monumento Natural,MN,MN,PI,estadual,2011,0000.31.2624,0,none,none,none,0,0,0,7,22,116,6415.6483438015,60,388,149,597,1139.43091334895,21.9490632318501,Mata Atlantica,417,154.5918106,1080.116097,0,NA,NA,0,NA,NA,NA,NA,-0.0904722400486114,-0.5456626894009016,0.8708498138122982,0.47079167274947803,-0.2212001022182835,0.754703315889049,-0.9362009300294264
1021,RPPN S<c3>O JOS<c9>,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2010,0000.33.2341,0,none,none,none,0,0,0,7,0.09,14,26456.1862390041,110,531,153,794,1168,73.9583333333333,Mata Atlantica,230,41.40996692,1137.287447,0,NA,NA,0,NA,NA,NA,NA,-1.150679556284612,0.18829324516936385,0.47040888451444185,-0.9989621147789406,0.9821905290229237,0.1040217959403114,-0.8589697540835334
1039,RPPN SANTA CLARA,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2013,0000.33.2898,0,none,none,none,0,0,0,7,0.21,16,292754.814139605,119,542,157,818,658.6,47.65,Mata Atlantica,139,37.91798085,1106.779975,0,NA,NA,0,NA,NA,NA,NA,-1.114366213568446,1.4337059668642267,0.1322817757042402,-0.9094061642789907,1.107883368558352,0.061008357663565875,-1.0906632819212123
1107,APA CABREUVA,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,1984,0000.35.1695,0,none,none,none,0,0,0,7,371.84,6,601492.814054489,87,520,144,751,790.583950290851,24.757221708091,Mata Atlantica,751,11.5967563,1108.454017,0,NA,NA,0,NA,NA,NA,NA,0.8780634823577077,1.8067775276451354,1.2673685785459765,-1.5442838058475559,0.7471943294922904,-0.5036555516904628,1.1490408205096847
1154,ESEC DE MAR<cd>LIA,Esta<e7><e3>o Ecol<f3>gica,ESEC,ESEC,PI,estadual,2010,0000.35.2605,0,none,none,none,0,0,0,7,5.76,36,22983.6932673454,42,456,131,629,432.008547008547,12.5779914529915,Mata Atlantica,85,190.245765,1181.10609,0,NA,NA,0,NA,NA,NA,NA,-0.5162048426929218,0.11539702739996906,-0.19674343018966722,-0.3529478475231821,-8.969268278406484e-4,0.8579848672754917,-0.8589697540835334
1264,RPPN XOD<d3> DO V<d4> RUY,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2006,0000.50.1665,0,none,none,none,0,0,0,7,4.88,283,1863.75411999226,43,383,106,532,452.020408163265,26.1033163265306,Cerrado,105,156.2861773,1506.259212,0,NA,NA,0,NA,NA,NA,NA,-0.5646953842523327,-1.185912505786354,-0.05556313077721544,1.10530948843378,-0.7074957710572687,0.7601250849136825,-0.5500450502999613
1345,ARIE PARANO<c1> SUL,<c1>rea de Relevante Interesse Ecol<f3>gico,ARIE,ARIE,US,estadual,1988,0000.53.1649,0,none,none,none,0,0,0,7,0.4,16,113044.44786346,56,378,136,570,1044.5,20.6458333333333,Cerrado,62,0,1166.626255,0,NA,NA,0,NA,NA,NA,NA,-1.0636554309727153,0.9407091714137035,-0.4068764160074726,-0.9094061642789907,-0.41645292002966566,-1.7718471866319445,0.8401161167261127
1347,ARIE DA VILA ESTRUTURAL,<c1>rea de Relevante Interesse Ecol<f3>gico,ARIE,ARIE,US,estadual,2007,0000.53.1651,0,none,none,none,0,0,0,7,0.44,8,98374.3723191023,56,379,136,571,1109.55555555556,2.75,Cerrado,8,0,1172.045054,0,NA,NA,0,NA,NA,NA,NA,-1.0538607869362444,0.8686936647091754,-1.7207690712286732,-1.364464875387183,-0.40905814963095827,-1.7718471866319445,-0.6272762262458543
1352,REBIO DO RIO DESCOBERTO,Reserva Biol<f3>gica,REBIO,REBIO,PI,estadual,2005,0000.53.1657,0,none,none,none,0,0,0,7,4.34,28,76564.3087574244,59,385,137,581,1037.47619047619,6.76339285714286,Cerrado,35,0,1174.968143,0,NA,NA,0,NA,NA,NA,NA,-0.5981884459985432,0.7388339479344439,-0.7847330574722046,-0.5272627988759915,-0.335813505082862,-1.7718471866319445,-0.47281387435406835
1390,APA SURU<cd>,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,2007,0250.33.2801,0,none,none,NA,0,0,0,7,142.41,16,635934.254023314,121,543,156,820,47.0837096213963,26.41809129362,Marinho,328,3.728222102,1118.084819,0,NA,NA,0,NA,NA,NA,NA,0.5458689439297647,1.8356255560548367,0.7091892062542405,-0.9094061642789907,1.1181909595330597,-0.9941699258967198,-0.6272762262458543
1406,PNM DO PARAGEM,Parque,PAR,PNM,PI,municipal,2007,0370.50.1509,0,none,none,none,0,0,0,7,0.16,67,11950.1339002252,42,409,113,564,386,5.625,Mata Atlantica,21,109.2005218,1439.715691,0,NA,NA,0,NA,NA,NA,NA,-1.1290387227322458,-0.2234410911603582,-1.1172567543927823,0.08250652065921903,-0.46109534435493804,0.5820357305724372,-0.6272762262458543
1420,APA DO MORRO DO SILV<c9>RIO,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1999,0455.33.1766,0,none,none,none,0,0,0,7,1.5,55,551380.705059528,85,512,145,742,28.5333333333333,17.1379310344828,Mata Atlantica,73,0,1124.967711,0,NA,NA,0,NA,NA,NA,NA,-0.8620601532155225,1.7617086264057118,-0.29821506437218326,-0.056414778440241564,0.696310782563467,-1.7718471866319445,-0.009426818678710303
1453,APA DAS PONTAS DE COPACABANA E ARPOADOR E SEUS ENTORNOS,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1994,0455.33.1824,0,none,none,NA,0,0,0,7,0.3,56,621391.851066589,82,522,147,751,10.8,NA,Marinho,23,0,1139.165195,0,NA,NA,0,NA,NA,NA,NA,-1.089421799849642,1.823640229150569,-1.0585060411582279,-0.043750487554173885,0.7471943294922904,-1.7718471866319445,0.3767290610507547
1477,PNM VON SCHILGEN,Parque,PAR,PNM,PI,municipal,2004,0530.32.2650,0,none,none,none,0,0,0,7,0.07,40,95015.0010669231,76,449,142,667,17.5,7,Mata Atlantica,4,0,1177.294357,0,NA,NA,0,NA,NA,NA,NA,-1.1571183860373715,0.8506922118342716,-2.117646893273429,-0.2794973882054789,0.24661939231611205,-1.7718471866319445,-0.39558269840817534
1480,APA DA PRAIA DE PONTA GROSSA,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1998,0535.23.3034,0,none,none,none,0,0,0,7,160.53,81,10523.0767755508,19,267,109,395,43.46875,5.40746753246753,Mata Atlantica,66,119.8285459,1838.477178,0,NA,NA,0,NA,NA,NA,NA,0.5872378483760962,-0.2893228531685408,-0.36531207989353975,0.2164589542636259,-1.9631035953997078,0.6281246915238331,0.0678043572671827
1490,PNM VISTA ALEGRE,Parque,PAR,PNM,PI,municipal,2012,0690.41.2604,0,none,none,none,0,0,0,7,0.1,10,136688.144946337,70,460,122,652,945,11.0625,NA,9,0,1291.242453,0,NA,NA,0,NA,NA,NA,NA,-1.1475043116595713,1.0391062723832443,-1.649628886395195,-1.2208822324025552,0.15064001641108885,-1.7718471866319445,-1.0134321059753193
1509,APA DO CAMPO GRANDE,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,2011,0950.35.2638,0,none,none,none,0,0,0,7,9.45,15,176361.992546082,67,498,147,712,611.79792746114,12.4054404145078,Mata Atlantica,79,0,1110.70341,0,NA,NA,0,NA,NA,NA,NA,-0.36475971284407993,1.1711360947744687,-0.24557486576049214,-0.9527839151274649,0.5221332382161985,-1.7718471866319445,-0.9362009300294264
1528,PNM DA GROTA DE MIRASSOL,Parque,PAR,PNM,PI,municipal,2001,3030.35.1942,0,none,none,none,0,0,0,7,0.18,15,31990.4492835999,44,438,127,609,538.333333333333,16.4583333333333,Mata Atlantica,30,160.7058162,1154.968153,0,NA,NA,0,NA,NA,NA,NA,-1.1230952127038765,0.2867014557206201,-0.8856979694864208,-0.9527839151274649,-0.1372348858571834,0.7739970876359062,-0.16388917057049632
1551,PNM VARGINHA,Parque,PAR,PNM,PI,municipal,2012,5030.35.3139,0,none,none,none,0,0,0,7,3.27,31,939821.48993969,100,511,140,751,786.136363636364,15.8768939393939,NA,99,0,1133.617001,0,NA,NA,0,NA,NA,NA,NA,-0.6759353417723377,2.037992152732773,-0.09490672043320166,-0.45682757265836,0.7471943294922904,-1.7718471866319445,-1.0134321059753193
1553,PNM JACEGUAVA,Parque,PAR,PNM,PI,municipal,2012,5030.35.3141,0,none,none,none,0,0,0,7,2.78,34,909827.271025658,101,518,140,759,777.803571428571,14.1897321428571,NA,85,0,1134.286992,0,NA,NA,0,NA,NA,NA,NA,-0.7183148309363523,2.0211875264092787,-0.19674343018966722,-0.3927088404309632,0.7919154897201764,-1.7718471866319445,-1.0134321059753193
1561,PARES DE CANDEIAS,Parque,PAR,PE,PI,estadual,1990,103,1,degazette,degazette,Enacted,1,1,0,6,105.23,37,6554.68896764517,100,535,157,792,99.4610748367654,6.79991210447012,Amazonia,99,2.528748527,2302.135155,0,NA,NA,0,NA,NA,NA,NA,0.44152772973190246,-0.534556039754704,-0.09490672043320166,-0.33386634989341973,0.9715454095290048,-1.1406429198200925,0.6856537648343267
116,FLONA DE ITACAIUNAS,Floresta,FLO,FLONA,US,federal,1998,0000.00.0117,0,none,none,none,0,0,0,6,1366.98,86,5724.56753611565,64,437,138,639,346.121153248368,27.5496677805409,Amazonia,518,543.779049,1782.906335,0,NA,NA,0,NA,NA,NA,NA,1.3300359362823948,-0.6047022961315696,1.0169798231862683,0.2588094059323589,0.06565736526076027,1.3820035690814374,0.0678043572671827
119,FLONA DE MACAU<c3>,Floresta,FLO,FLONA,US,federal,1988,0000.00.0120,0,none,none,none,0,0,0,6,1763.24,1890,1689.81688547134,104,540,183,827,243.422909459621,9.16105511153525,Amazonia,140,39.80202301,2666.408875,1,1,1097,1,2,1451,Floresta,Federal,1.4184821923901054,-1.2366434530720694,0.13708754159729689,2.4618425950521696,1.1540708250611411,0.0846734688916596,0.8401161167261127
159,PARNA DE CAPARAO,Parque,PAR,PARNA,PI,federal,1961,0000.00.0160,0,none,none,none,0,0,0,6,317.63,81,28663.7607316971,72,506,160,738,1662.88743083004,73.4598221343874,Mata Atlantica,2180,100.8084641,1105.90464,6,0,1451,47,0,1451,Parque,Federal,0.8234353322495277,0.2298140857107092,1.9863309154326088,0.2164589542636259,0.6734977166152892,0.5423855160832658,2.925357867265224
215,REBIO NASCENTES SERRA DO CACHIMBO,Reserva Biol<f3>gica,REBIO,REBIO,PI,federal,2005,0000.00.0216,1,downgrade,Proposed,Proposed,0,1,0,6,3421.94,278,1057.85049703717,60,453,133,646,489.399238253843,9.05453269803087,Amazonia,451,611.2503848,1728.105566,2,0,1120,1,1,1244,Reserva Biológica,Federal,1.6489220363127386,-1.479128357441456,0.9236515259417002,1.092600206586225,0.11162949136932451,1.4404519221051884,-0.47281387435406835
218,RVS VEREDAS DO OESTE BAIANO,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,federal,2002,0000.00.0219,0,none,none,none,0,0,0,6,1280.48,197,2895.739544034,45,322,134,501,736.387465079558,6.31347929065954,Cerrado,288,179.794752,1151.474082,0,NA,NA,0,NA,NA,NA,NA,1.307325190143621,-0.957712265958728,0.6216613719444685,0.8472185196832502,-0.9607298073677606,0.8298537622649585,-0.2411203465163893
287,RPPN EMILIO FIORENTINO BATTISTELLA,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2002,0000.00.1081,0,none,none,none,0,0,0,6,11.56,131,40293.8077731133,68,442,116,626,684.975308641975,53.8883744855967,NA,596,89.20113407,1358.844842,0,NA,NA,0,NA,NA,NA,NA,-0.3008148186583044,0.40625491332391167,1.1115177723911598,0.5571026573440051,-0.0210693288738071,0.4817895610433324,-0.2411203465163893
310,RPPN PO<c7>O FUNDO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,1995,0000.00.1272,0,none,none,none,0,0,0,6,4.27,26,26363.0647032261,72,467,146,685,1228.03658536585,28.8262195121951,Mata Atlantica,311,46.89198989,1067.817135,0,NA,NA,0,NA,NA,NA,NA,-0.6027762752224297,0.1864664709931172,0.6733663802992212,-0.5783926705788325,0.3589893559997712,0.16487485741811161,0.2994978851048617
318,RPPN RIO CAPIT<c3>O,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2004,0000.00.1403,0,none,none,none,0,0,0,6,3.85,54,16976.2384967804,60,398,132,590,104.888888888889,19.1666666666667,Mata Atlantica,127,77.64324025,1257.227344,0,NA,NA,0,NA,NA,NA,NA,-0.6316522460993941,-0.04156370709233627,0.07177499579045173,-0.06930726698596239,-0.2709614364855108,0.4131497316420107,-0.39558269840817534
319,RPPN DUNAS DE SANTO ANT<d4>NIO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2001,0000.00.1405,0,none,none,none,0,0,0,6,3.63,105,16597.4649972916,41,331,128,500,16.5277777777778,7.77272727272727,Mata Atlantica,48,0,1352.09667,0,NA,NA,0,NA,NA,NA,NA,-0.647792509251821,-0.053253743293140796,-0.5765657419147869,0.4001455360643573,-0.9691567497503725,-1.7718471866319445,-0.16388917057049632
321,RPPN CARROULA,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2003,0000.00.1431,0,none,none,NA,0,0,0,6,0.15,174,2742.31976175308,70,427,136,633,5.5,NA,Marinho,4,0.565415096,1219.467307,0,NA,NA,0,NA,NA,NA,NA,-1.1320490174672835,-0.9859056890624143,-2.117646893273429,0.7588661249856293,0.02585069540016245,-1.5475112918360912,-0.3183515224622823
344,RVS DO RIO DOS FRADES,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,federal,2007,0000.00.1813,0,none,none,NA,0,0,0,6,8.99,44,6898.03509569168,70,421,136,627,8.56804733727811,4.44777397260274,Marinho,22,0,1220.522168,1,1,971,1,1,1451,Refúgio de Vida Silvestre,Federal,-0.38041166678923133,-0.508107930980486,-1.0872426016931782,-0.21288990997059032,-0.014334490469038183,-1.7718471866319445,-0.6272762262458543
366,RPPN CHANCELER EDSON QUEIROZ,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2006,0000.00.2084,0,none,none,none,0,0,0,6,1.31,24,191711.48570919,26,271,113,410,179.64,50.81,Caatinga,315,20.3961995,1859.128,0,NA,NA,0,NA,NA,NA,NA,-0.8895424385670214,1.214372747570841,0.6819678629585126,-0.6334593541706984,-1.8059810304031907,-0.23846076154871446,-0.5500450502999613
391,RPPN HELICO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2007,0000.00.2119,0,none,none,none,0,0,0,6,0.63,433,27826.4210615158,69,411,135,615,131.461538461538,15.375,Mata Atlantica,38,154.4567846,1243.777383,0,NA,NA,0,NA,NA,NA,NA,-1.0107695536752535,0.21445419616227687,-0.7306876403354818,1.4087376185949574,-0.09586969227053628,0.7542687120539244,-0.6272762262458543
401,RPPN LEMKE,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2010,0000.00.2130,0,none,none,none,0,0,0,6,0.02,86,10045.5146443844,71,447,145,663,230,8.375,Mata Atlantica,7,197.1661709,1156.7921020000001,0,NA,NA,0,NA,NA,NA,NA,-1.1737572962491798,-0.3133833234637449,-1.8002970317224853,0.2588094059323589,0.22123727274622765,0.8757788188442304,-0.8589697540835334
417,RPPN PORTAL DAS NASCENTES,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2010,0000.00.2154,0,none,none,none,0,0,0,6,0.16,239,7773.62422728539,57,398,106,561,1094.5,49.78125,NA,63,72.19593974,1493.598149,0,NA,NA,0,NA,NA,NA,NA,-1.1290387227322458,-0.4462035843936118,-0.3962430110877826,0.984863255097478,-0.4835946532452192,0.3772171618902081,-0.8589697540835334
438,RPPN RESERVA MARAGATO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2007,0000.00.2181,0,none,none,none,0,0,0,6,0.42,5,19345.13682127,37,350,94,481,626.777777777778,12.125,NA,59,200.121978,1603.014399,0,NA,NA,0,NA,NA,NA,NA,-1.0587236196308911,0.026110012392046144,-0.43981988895270313,-1.6545807377264288,-1.1325465676856612,0.8831902481433045,-0.6272762262458543
473,RPPN TR<ca>S PONT<d5>ES,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2004,0000.00.2222,0,none,none,none,0,0,0,6,0.11,78,12179.8915843964,91,504,152,747,625,58.8333333333333,Mata Atlantica,67,61.89654155,1142.311414,0,NA,NA,0,NA,NA,NA,NA,-1.144357802674033,-0.2135752899840888,-0.3553088264498911,0.18979075858918867,0.724655021641197,0.3013046656324442,-0.39558269840817534
512,RPPN MARIA MARIA,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2013,0000.00.3075,0,none,none,none,0,0,0,6,0.04,137,9477.06390285492,37,315,127,479,501,23,Caatinga,1,288.6105973,1354.873974,0,NA,NA,0,NA,NA,NA,NA,-1.1670058827569838,-0.34356038107721404,-2.7363330454789536,0.5889085049319965,-1.1501187768057242,1.0657149371343049,-1.0906632819212123
529,RPPN RIO VERMELHO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2013,0000.00.3093,0,none,none,none,0,0,0,6,0.23,168,40333.4798679352,119,534,153,806,1426.66666666667,43.3541666666667,Mata Atlantica,120,2.804209956,1098.596554,0,NA,NA,0,NA,NA,NA,NA,-1.1086663011608842,0.40676475497468384,0.03380152981515492,0.7339038112694379,1.0455042256385119,-1.1030167211578843,-1.0906632819212123
569,FLOES DE RENDIMENTO SUSTENTADO TUCANO,Floresta,FLO,FLOES,US,estadual,1996,0000.11.0760,0,none,none,none,0,0,0,6,5.11,75,1608.66317421198,98,538,144,780,151.96,5.6625,Amazonia,47,84.4242475,2210.33629,0,NA,NA,0,NA,NA,NA,NA,-0.5513546351326513,-1.2621271120621533,-0.5904880342799936,0.16208999257568513,0.9071053777151299,0.454551941542577,0.2222667091589687
571,FLOES DE RENDIMENTO SUSTENTADO CEDRO,Floresta,FLO,FLOES,US,estadual,1996,0000.11.0763,0,none,none,none,0,0,0,6,25.62,132,1162.07216066122,92,545,143,780,158.21106557376999,11.2702356557377,Amazonia,81,82.6668699,2182.638766,0,NA,NA,0,NA,NA,NA,NA,-0.03965133805864816,-1.430488662503888,-0.2289022345311097,0.5625027867938035,0.9071053777151299,0.44414640930409716,0.2222667091589687
659,RVS METR<d3>POLE DA AMAZ<d4>NIA,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,2010,0000.15.1881,0,none,none,none,0,0,0,6,63.69,8,98473.0185203552,66,520,167,753,18.7902274641954,3.69102780117944,Amazonia,44,0.056247628,2086.393468,0,NA,NA,0,NA,NA,NA,NA,0.26907506840193646,0.8692129299987473,-0.6340649121449141,-1.364464875387183,0.7584190643901393,-1.7444540650210114,-0.8589697540835334
688,APA DA REGI<c3>O DO MARACAN<c3>,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,1991,0000.21.1893,0,none,none,none,0,0,0,6,21.9,8,60770.5306420326,33,338,112,483,30.1824817518248,5.54257907542579,Amazonia,53,0,1925.17815,0,NA,NA,0,NA,NA,NA,NA,-0.09198721791378685,0.6191412830103947,-0.5109600737861812,-1.364464875387183,-1.1150471215446498,-1.7718471866319445,0.6084225888884337
